Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[disease],Characteristics[organism part],Characteristics[individual],Characteristics[developmental stage],Characteristics[assay name],Characteristics[protocol],Material Type,Protocol REF,Performer,Protocol REF.1,Performer.1,Protocol REF.2,Performer.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.3,Performer.3,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Protocol REF.4,Protocol REF.5,Derived Array Data File,Protocol REF.6,Protocol REF.7,Derived Array Data File.1,Protocol REF.8,Protocol REF.9,Derived Array Data File.2,Protocol REF.10,Protocol REF.11,Derived Array Data File.3,Factor Value[age],Unit[time unit].1,Term Source REF.1,Term Accession Number.1,Factor Value[organism part]
HCA_BN_F12966457_and_HCA_BN_F12951833_ATAC,ERS20915867,SAMEA115955953,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,calvaria,2384,embryo stage,HCA_BN_F12966457_and_HCA_BN_F12951833,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966457_and_HCA_BN_F12951833_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966457_and_HCA_BN_F12951833_ATAC,sequencing assay,ERX12965249,HCA_BN_F12951833_S1_L001_R1_001.fastq.gz,HCA_BN_F12951833_S1_L001_R1_001.fastq.gz,ERR13594383,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594383/HCA_BN_F12951833_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_meta.tar.gz,9.4,week,EFO,UO_0000034,calvaria
HCA_BN_F12966457_and_HCA_BN_F12951833_ATAC,ERS20915867,SAMEA115955953,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,calvaria,2384,embryo stage,HCA_BN_F12966457_and_HCA_BN_F12951833,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966457_and_HCA_BN_F12951833_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966457_and_HCA_BN_F12951833_ATAC,sequencing assay,ERX12965249,HCA_BN_F12951833_S1_L001_R2_001.fastq.gz,HCA_BN_F12951833_S1_L001_R2_001.fastq.gz,ERR13594383,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594383/HCA_BN_F12951833_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_meta.tar.gz,9.4,week,EFO,UO_0000034,calvaria
HCA_BN_F12966457_and_HCA_BN_F12951833_ATAC,ERS20915867,SAMEA115955953,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,calvaria,2384,embryo stage,HCA_BN_F12966457_and_HCA_BN_F12951833,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966457_and_HCA_BN_F12951833_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966457_and_HCA_BN_F12951833_ATAC,sequencing assay,ERX12965249,HCA_BN_F12951833_S1_L001_R3_001.fastq.gz,HCA_BN_F12951833_S1_L001_R3_001.fastq.gz,ERR13594383,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594383/HCA_BN_F12951833_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966457_and_HCA_BN_F12951833_meta.tar.gz,9.4,week,EFO,UO_0000034,calvaria
HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,ERS20915868,SAMEA115955954,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,calvaria,2384,embryo stage,HCA_BN_F12966458_and_HCA_BN_F12951834,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,sequencing assay,ERX12965250,HCA_BN_F12951834_S1_L001_I1_001.fastq.gz,HCA_BN_F12951834_S1_L001_I1_001.fastq.gz,ERR13594362,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594362/HCA_BN_F12951834_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_meta.tar.gz,9.4,week,EFO,UO_0000034,calvaria
HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,ERS20915868,SAMEA115955954,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,calvaria,2384,embryo stage,HCA_BN_F12966458_and_HCA_BN_F12951834,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,sequencing assay,ERX12965250,HCA_BN_F12951834_S1_L001_R1_001.fastq.gz,HCA_BN_F12951834_S1_L001_R1_001.fastq.gz,ERR13594362,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594362/HCA_BN_F12951834_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_meta.tar.gz,9.4,week,EFO,UO_0000034,calvaria
HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,ERS20915868,SAMEA115955954,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,calvaria,2384,embryo stage,HCA_BN_F12966458_and_HCA_BN_F12951834,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,sequencing assay,ERX12965250,HCA_BN_F12951834_S1_L001_R2_001.fastq.gz,HCA_BN_F12951834_S1_L001_R2_001.fastq.gz,ERR13594362,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594362/HCA_BN_F12951834_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_meta.tar.gz,9.4,week,EFO,UO_0000034,calvaria
HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,ERS20915868,SAMEA115955954,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,calvaria,2384,embryo stage,HCA_BN_F12966458_and_HCA_BN_F12951834,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966458_and_HCA_BN_F12951834_ATAC,sequencing assay,ERX12965250,HCA_BN_F12951834_S1_L001_R3_001.fastq.gz,HCA_BN_F12951834_S1_L001_R3_001.fastq.gz,ERR13594362,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594362/HCA_BN_F12951834_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966458_and_HCA_BN_F12951834_meta.tar.gz,9.4,week,EFO,UO_0000034,calvaria
HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,ERS20915869,SAMEA115955955,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,skull base,2384,embryo stage,HCA_BN_F12966459_and_HCA_BN_F12951835,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,sequencing assay,ERX12965251,HCA_BN_F12951835_S1_L001_I1_001.fastq.gz,HCA_BN_F12951835_S1_L001_I1_001.fastq.gz,ERR13594391,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594391/HCA_BN_F12951835_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_meta.tar.gz,9.4,week,EFO,UO_0000034,skull base
HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,ERS20915869,SAMEA115955955,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,skull base,2384,embryo stage,HCA_BN_F12966459_and_HCA_BN_F12951835,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,sequencing assay,ERX12965251,HCA_BN_F12951835_S1_L001_R1_001.fastq.gz,HCA_BN_F12951835_S1_L001_R1_001.fastq.gz,ERR13594391,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594391/HCA_BN_F12951835_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_meta.tar.gz,9.4,week,EFO,UO_0000034,skull base
HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,ERS20915869,SAMEA115955955,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,skull base,2384,embryo stage,HCA_BN_F12966459_and_HCA_BN_F12951835,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,sequencing assay,ERX12965251,HCA_BN_F12951835_S1_L001_R2_001.fastq.gz,HCA_BN_F12951835_S1_L001_R2_001.fastq.gz,ERR13594391,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594391/HCA_BN_F12951835_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_meta.tar.gz,9.4,week,EFO,UO_0000034,skull base
HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,ERS20915869,SAMEA115955955,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,skull base,2384,embryo stage,HCA_BN_F12966459_and_HCA_BN_F12951835,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966459_and_HCA_BN_F12951835_ATAC,sequencing assay,ERX12965251,HCA_BN_F12951835_S1_L001_R3_001.fastq.gz,HCA_BN_F12951835_S1_L001_R3_001.fastq.gz,ERR13594391,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594391/HCA_BN_F12951835_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966459_and_HCA_BN_F12951835_meta.tar.gz,9.4,week,EFO,UO_0000034,skull base
HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,ERS20915870,SAMEA115955956,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,skull base,2384,embryo stage,HCA_BN_F12966460_and_HCA_BN_F12951836,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,sequencing assay,ERX12965252,HCA_BN_F12951836_S1_L001_I1_001.fastq.gz,HCA_BN_F12951836_S1_L001_I1_001.fastq.gz,ERR13594415,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594415/HCA_BN_F12951836_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_meta.tar.gz,9.4,week,EFO,UO_0000034,skull base
HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,ERS20915870,SAMEA115955956,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,skull base,2384,embryo stage,HCA_BN_F12966460_and_HCA_BN_F12951836,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,sequencing assay,ERX12965252,HCA_BN_F12951836_S1_L001_R1_001.fastq.gz,HCA_BN_F12951836_S1_L001_R1_001.fastq.gz,ERR13594415,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594415/HCA_BN_F12951836_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_meta.tar.gz,9.4,week,EFO,UO_0000034,skull base
HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,ERS20915870,SAMEA115955956,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,skull base,2384,embryo stage,HCA_BN_F12966460_and_HCA_BN_F12951836,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,sequencing assay,ERX12965252,HCA_BN_F12951836_S1_L001_R2_001.fastq.gz,HCA_BN_F12951836_S1_L001_R2_001.fastq.gz,ERR13594415,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594415/HCA_BN_F12951836_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_meta.tar.gz,9.4,week,EFO,UO_0000034,skull base
HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,ERS20915870,SAMEA115955956,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,skull base,2384,embryo stage,HCA_BN_F12966460_and_HCA_BN_F12951836,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966460_and_HCA_BN_F12951836_ATAC,sequencing assay,ERX12965252,HCA_BN_F12951836_S1_L001_R3_001.fastq.gz,HCA_BN_F12951836_S1_L001_R3_001.fastq.gz,ERR13594415,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594415/HCA_BN_F12951836_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966460_and_HCA_BN_F12951836_meta.tar.gz,9.4,week,EFO,UO_0000034,skull base
HCA_BN_F12966461_and_HCA_BN_F12951837_ATAC,ERS20915871,SAMEA115955957,Homo sapiens,9.4,week,EFO,UO_0000034,unknown,normal,skull base,2384,embryo stage,HCA_BN_F12966461_and_HCA_BN_F12951837,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12966461_and_HCA_BN_F12951837_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12966461_and_HCA_BN_F12951837_ATAC,sequencing assay,ERX12965253,HCA_BN_F12951837_S1_L001_I1_001.fastq.gz,HCA_BN_F12951837_S1_L001_I1_001.fastq.gz,ERR13594399,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594399/HCA_BN_F12951837_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966461_and_HCA_BN_F12951837_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966461_and_HCA_BN_F12951837_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966461_and_HCA_BN_F12951837_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12966461_and_HCA_BN_F12951837_meta.tar.gz,9.4,week,EFO,UO_0000034,skull base
